sugar	etanol
-0.001221866	-0.006779687
-0.008252995	-0.015213869
0.003418573	-0.026458828
0.022007159	-0.029669516
0.003798558	-0.001426534
-0.007946898	-0.003933493
-0.000469383	-0.000716846
-0.002081572	-0.004852197
-0.002961981	-0.018913093
-0.001214301	-0.018903454
-0.003583863	-0.013372457
0.009908753	-0.03198115
-0.000469572	-0.013997271
0.009084905	0.007121692
-0.00546782	0.040183115
0.001336343	0.003025149
-0.00542332	-0.002835809
0.001878054	-0.004363919
-0.005038471	-0.002856329
0.003563142	-0.00114482
-0.002620705	0.00912207
0.006238126	0.011286802
-0.00549825	0.009865134
0.014087091	0.003512992
-0.007853564	-0.00481037
-0.00704065	-0.011002442
-0.005262453	-0.009230545
0.003443931	-0.00398218
-0.015352479	0.003035479
0.012449577	-0.002275745
-0.014299617	0.001896814
0.015043036	0.010556177
-0.019579778	-0.006395808
-0.000482321	0.001696993
-0.01479043	-0.002452137
-0.008147857	-0.020607484
0.011639481	0.001733603
0.001462903	0.007859716
-0.002020758	-0.004785156
0.000557855	0.004212145
-0.002722413	-0.00057334
-0.014858912	0.001909855
-0.014219024	0
0.00667022	-0.010742478
0.001785523	-0.033535842
-0.006299262	-0.035732588
0.01645169	-0.018777935
-0.012438413	-0.013144137
0.011943786	-0.021353124
-0.017538106	0.000217984
0.006952202	0.005000554
0.000571232	-0.008931548
-0.014451803	-0.012329527
-0.012901553	-0.011138453
-0.003085961	-0.005616099
-0.00864717	-0.001127015
0.003334673	-0.007470323
-0.010710419	-0.013727052
0.004551058	0.008030329
0.010956661	0.004559971
-0.007315791	0.004765696
-0.000890369	0.013269058
-0.011047444	0.005347606
0.009858972	-0.002447437
-0.002902752	-0.003347097
-0.002986035	0.000223489
-7.47262E-05	-0.004703783
0.002762499	-0.008115464
0.010384376	-0.002492919
-0.006291934	0.004527968
-0.008276527	-0.006117613
-0.000898847	-0.005012542
0.008655508	-0.013568105
-0.014065808	-0.004874096
-0.002262979	0.00556846
0.001282956	0.034117478
0.003613728	0.039891329
0.00322612	0.000644399
0	-0.009926711
0.014943924	-0.003040836
-0.003326292	-0.008519986
0.004727435	-0.003296344
0.000810291	0.001539646
-0.00287579	0.005479466
0.034260871	0.008271706
0.003916987	0.000866739
-0.006417656	0.000865988
0.015263201	-0.00412014
0.019672717	0.002820876
0.024294985	0.002596842
-0.009960451	-0.001514005
-0.00238627	-0.004773279
6.82229E-05	-0.002395211
-0.007192469	0.000653808
0.002951723	0.003479777
0.02001897	0.001518603
0.002884897	-0.002604733
0.017136458	0.001954186
-0.002241635	-0.002171554
0.002109891	-0.005012542
0.027415001	0.00522991
-0.007590465	-0.012025946
-0.002780339	0.007232908
0.028721101	-0.005035588
-0.023812197	0.003286954
0.002316908	-0.001094451
-0.00032149	-0.005710536
0.001477976	-0.002425847
-0.002185583	0.004406264
0.008968728	0.002634469
0.008636077	0.0041571
0.007307598	-0.000655236
-0.006738741	-0.000655666
-0.008439952	0.001310903
-0.000318704	0.001963137
-0.006780102	0.002611536
-0.007925529	0.000434594
-0.00155384	0.003036879
-0.001361501	0.00583092
0.01506787	0.004082954
0.001596475	0.000857449
0.01526073	-0.000643018
-0.012266232	0.000428725
-0.001273137	-0.002145463
0.001972688	-0.002580647
-0.001463219	0.000215308
0.005903423	-0.006046229
0.001328276	-0.00173423
-0.006468031	0.010575258
0.00987536	-0.007542326
0	-0.000432713
-0.012678458	0.002161696
-0.003835134	-0.006499156
-0.003528395	-0.011586095
-0.00806586	0.003292726
0.026026932	-0.008362725
-0.001389685	-0.000884369
-0.014324613	-0.007103249
0.003201027	-0.001783724
-0.002047425	-0.006717446
0	-0.005406636
0.008926884	0.001805462
-0.00764674	0.002252253
-0.002241402	-0.002026799
-0.011607063	-0.007239851
-0.002402644	0.001361471
0.002143212	-0.009340539
0.006853315	-0.012436825
-0.001353957	-0.010249333
-0.000709975	-0.007756532
0.00116147	-0.003072199
0.005146049	-0.005696669
-0.000962827	-0.013902429
-0.001928536	-0.001449276
-0.001030091	-0.009227846
-0.003484279	-0.002931837
-0.00459984	-0.009835339
0.000714037	-0.035718083
0.000713521	-0.008744912
-0.015289393	0.001806685
-0.002901248	0.00488747
0.016438335	0.017803115
-0.036514435	0.010531692
-0.008592962	0.005968682
0.011754442	-0.006717279
0.019486588	-0.001498876
-0.030697545	0.000249969
0.017771065	-0.0005
	
